Time,J0_Ang,J0_fP1,J0_fP2,J1_Ang,J1_fP1,J1_fP2,J2_Ang,J2_fP1,J2_fP2,EE_P1
18:02:46,14.642,0.096,0.007,15.3,0.047,0.007,14.707,0.136,0,0
18:02:46,13.807,0.146,0.007,14.522,0.116,0.007,12.965,0.126,0,0
18:02:46,14.234,0.096,0.007,14.086,0.047,0.007,11.988,0.146,0,0
18:02:46,15.695,0.096,0.007,13.247,0.086,0.007,12.433,0.176,0,0
18:02:46,15.293,0.096,0.007,13.37,0.156,0.017,13.474,0.225,0,0
18:02:46,15.094,0.126,0.007,12.841,0.146,0.007,13.046,0.166,0,0
18:02:46,14.061,0.116,0.007,12.537,0.156,0.017,13.817,0.196,0,0
18:02:46,14.367,0.106,0.007,12.967,0.146,0.007,14.253,0.206,0,0
18:02:46,15.791,0.106,0.007,12.607,0.156,0.007,14.495,0.136,0,0
18:02:46,16.59,0.116,0.007,12.406,0.166,0.007,12.846,0.136,0,0
18:02:47,17.031,0.106,0.007,12.294,0.146,0.007,11.934,0.156,0,0
18:02:47,17.278,0.096,0.007,12.837,0.136,0.007,11.424,0.206,0,0
18:02:47,17.425,0.096,0.007,13.386,0.166,0.007,11.121,0.255,0,0
18:02:47,17.507,0.096,0.007,14.288,0.116,0.007,12.737,0.295,0,0
18:02:47,17.553,0.116,0.007,13.349,0.116,0.007,13.644,0.206,0,0
18:02:47,17.578,0.067,0.007,12.818,0.136,0.007,14.157,0.245,0,0
18:02:47,17.592,0.067,0.007,13.936,0.136,0.007,14.432,0.166,0,0
18:02:47,17.6,0.106,0.007,14.583,0.116,0.007,14.592,0.146,0,0
18:02:47,17.605,0.077,0.007,14.949,0.106,0.007,14.682,0.136,0,0
18:02:47,17.607,0.077,0.007,15.159,0.067,0.007,14.734,0.126,0,0
18:02:48,17.609,0.067,0.007,15.281,0.126,0.007,14.764,0.136,0,0
18:02:48,15.533,0.156,0.007,15.349,0.057,0.007,13.048,0.116,0,0
18:02:48,14.307,0.086,0.007,15.39,0.116,0.007,12.034,0.186,0,0
18:02:48,13.614,0.126,0.007,15.413,0.077,0.007,11.461,0.156,0,0
18:02:48,13.239,0.146,0.007,14.81,0.086,0.007,11.151,0.186,0,0
18:02:48,13.018,0.116,0.007,14.249,0.077,0.007,10.968,0.255,0,0
18:02:48,12.896,0.106,0.007,13.327,0.106,0.007,10.867,0.295,0,0
18:02:48,12.828,0.096,0.007,12.817,0.126,0.007,11.815,0.305,0,0
18:02:48,12.789,0.086,0.007,12.523,0.146,0.007,13.126,0.275,0,0
18:02:48,12.767,0.096,0.007,12.358,0.136,0.007,13.862,0.216,0,0
18:02:49,13.937,0.096,0.007,13.692,0.126,0.017,14.27,0.206,0,0
18:02:49,14.608,0.156,0.007,13.833,0.136,0.007,14.497,0.196,0,0
18:02:49,14.716,0.096,0.007,13.109,0.126,0.017,14.629,0.146,0,0
18:02:49,15.091,0.096,0.007,12.687,0.186,0.017,14.706,0.136,0,0
18:02:49,16.197,0.096,0.007,12.45,0.156,0.017,12.964,0.136,0,0
18:02:49,16.822,0.106,0.007,13.157,0.146,0.017,12.74,0.196,0,0
18:02:49,17.161,0.096,0.007,13.339,0.126,0.017,11.881,0.225,0,0
18:02:49,17.354,0.096,0.007,12.827,0.136,0.007,11.39,0.285,0,0
18:02:49,17.467,0.106,0.007,13.975,0.136,0.007,12.888,0.225,0,0
18:02:50,17.53,0.067,0.007,14.623,0.116,0.007,13.735,0.225,0,0
18:02:50,17.565,0.057,0.007,14.972,0.106,0.017,14.19,0.235,0,0
18:02:50,17.584,0.106,0.007,15.172,0.136,0.017,14.452,0.146,0,0
18:02:50,16.706,0.086,0.007,15.288,0.057,0.017,14.603,0.136,0,0
18:02:50,17.092,0.086,0.007,15.354,0.057,0.007,14.688,0.126,0,0
18:02:50,16.075,0.057,0.007,15.392,0.116,0.007,14.739,0.116,0,0
18:02:50,15.814,0.086,0.007,15.414,0.077,0.017,13.008,0.116,0,0
18:02:50,14.503,0.116,0.007,15.426,0.086,0.007,12.041,0.166,0,0
18:02:50,14.986,0.106,0.007,15.433,0.077,0.007,11.465,0.235,0,0
18:02:50,16.138,0.096,0.007,14.597,0.047,0.017,11.146,0.196,0,0
18:02:51,14.647,0.106,0.007,13.522,0.037,0.007,10.967,0.245,0,0
18:02:51,15.003,0.096,0.007,12.927,0.186,0.007,11.854,0.225,0,0
18:02:51,16.148,0.126,0.007,12.585,0.146,0.007,13.149,0.225,0,0
18:02:51,15.866,0.106,0.007,12.397,0.116,0.007,13.859,0.206,0,0
18:02:51,16.615,0.116,0.007,12.29,0.136,0.007,14.265,0.186,0,0
18:02:51,15.858,0.096,0.007,12.229,0.156,0.017,14.495,0.156,0,0
18:02:51,15.722,0.106,0.007,12.193,0.116,0.007,14.631,0.136,0,0
18:02:51,16.551,0.106,0.007,12.173,0.136,0.007,14.707,0.126,0,0
18:02:51,17.006,0.106,0.007,12.162,0.126,0.007,13.762,0.116,0,0
18:02:51,17.266,0.106,0.007,12.156,0.116,0.007,13.224,0.126,0,0
18:02:52,17.414,0.106,0.007,13.567,0.126,0.017,12.156,0.176,0,0
18:02:52,17.499,0.126,0.007,12.958,0.156,0.007,11.547,0.235,0,0
18:02:52,17.548,0.146,0.007,12.602,0.156,0.017,11.192,0.265,0,0
18:02:52,17.576,0.176,0.007,12.401,0.156,0.017,11.735,0.295,0,0
18:02:52,17.591,0.146,0.007,13.736,0.136,0.017,13.082,0.255,0,0
18:02:52,17.6,0.136,0.007,13.879,0.136,0.017,13.837,0.235,0,0
18:02:52,17.605,0.126,0.007,13.954,0.166,0.007,14.264,0.176,0,0
18:02:52,17.607,0.126,0.007,14.002,0.136,0.007,14.501,0.156,0,0
18:02:52,17.609,0.126,0.007,14.638,0.106,0.007,14.635,0.136,0,0
18:02:52,17.61,0.126,0.007,14.182,0.106,0.007,13.721,0.126,0,0
18:02:53,17.61,0.126,0.007,14.723,0.096,0.007,13.2,0.176,0,0
18:02:53,17.611,0.126,0.007,15.038,0.077,0.007,12.119,0.245,0,0
18:02:53,18.655,0.126,0.007,15.216,0.096,0.007,11.513,0.206,0,0
18:02:53,18.194,0.136,0.007,15.316,0.057,0.007,12.208,0.255,0,0
18:02:53,17.938,0.116,0.007,15.371,0.116,0.007,13.347,0.255,0,0
18:02:53,17.793,0.116,0.007,15.402,0.077,0.017,13.991,0.196,0,0
18:02:53,17.713,0.146,0.007,15.42,0.106,0.017,14.348,0.166,0,0
18:02:53,17.669,0.106,0.007,14.814,0.047,0.007,14.543,0.146,0,0
18:02:53,17.644,0.106,0.007,15.089,0.077,0.007,14.658,0.126,0,0
18:02:54,17.629,0.126,0.007,15.244,0.077,0.017,13.685,0.116,0,0
18:02:54,17.621,0.096,0.007,15.332,0.096,0.017,13.142,0.126,0,0
18:02:54,17.617,0.106,0.007,13.934,0.077,0.007,12.087,0.206,0,0
18:02:54,17.614,0.106,0.007,13.161,0.116,0.007,11.504,0.235,0,0
18:02:54,17.613,0.106,0.007,12.716,0.086,0.007,11.168,0.196,0,0
18:02:54,17.612,0.106,0.007,12.47,0.156,0.007,12.741,0.245,0,0
18:02:54,17.612,0.106,0.007,12.333,0.116,0.007,12.873,0.275,0,0
18:02:54,17.611,0.116,0.007,12.252,0.116,0.007,13.72,0.216,0,0
18:02:54,17.611,0.106,0.007,12.206,0.146,0.007,14.199,0.186,0,0
18:02:54,17.611,0.106,0.007,12.18,0.116,0.007,14.464,0.166,0,0
18:02:55,17.611,0.116,0.007,12.166,0.136,0.007,14.611,0.146,0,0
18:02:55,17.611,0.106,0.007,12.158,0.156,0.007,14.693,0.136,0,0
18:02:55,17.611,0.106,0.007,12.154,0.116,0.007,13.705,0.116,0,0
18:02:55,17.611,0.116,0.007,12.151,0.126,0.017,12.394,0.136,0,0
18:02:55,17.611,0.106,0.007,12.149,0.126,0.007,11.683,0.186,0,0
18:02:55,17.611,0.106,0.007,12.149,0.126,0.007,11.277,0.225,0,0
18:02:55,17.611,0.106,0.007,12.148,0.126,0.007,11.046,0.245,0,0
18:02:55,17.611,0.106,0.007,12.148,0.146,0.017,11.901,0.225,0,0
18:02:55,17.611,0.116,0.007,12.148,0.146,0.007,13.184,0.275,0,0
18:02:55,17.611,0.106,0.007,13.593,0.156,0.007,13.895,0.245,0,0
18:02:56,17.611,0.106,0.007,13.588,0.106,0.007,14.285,0.176,0,0
18:02:56,17.611,0.106,0.007,13.796,0.126,0.007,14.513,0.146,0,0
18:02:56,17.611,0.106,0.007,13.678,0.116,0.007,14.64,0.146,0,0
18:02:56,17.611,0.106,0.007,13.618,0.106,0.007,13.676,0.136,0,0
18:02:56,17.611,0.106,0.007,13.813,0.126,0.007,12.386,0.146,0,0
18:02:56,17.611,0.106,0.007,14.517,0.116,0.007,11.673,0.225,0,0
18:02:56,17.611,0.106,0.007,14.912,0.106,0.007,11.275,0.265,0,0
18:02:56,17.611,0.096,0.007,15.138,0.106,0.017,11.046,0.295,0,0
18:02:56,17.611,0.106,0.007,15.272,0.126,0.017,12.707,0.235,0,0
18:02:57,17.611,0.106,0.007,15.345,0.057,0.017,13.601,0.225,0,0
18:02:57,17.611,0.106,0.007,15.386,0.086,0.017,14.117,0.245,0,0
18:02:57,17.611,0.106,0.007,15.41,0.077,0.017,14.41,0.156,0,0
18:02:57,17.611,0.106,0.007,14.584,0.077,0.007,14.581,0.156,0,0
18:02:57,17.611,0.096,0.007,14.955,0.047,0.007,14.678,0.136,0,0
18:02:57,17.611,0.106,0.007,14.327,0.067,0.007,14.733,0.126,0,0
18:02:57,17.611,0.106,0.007,14.007,0.047,0.007,14.763,0.126,0,0
18:02:57,17.611,0.096,0.007,13.208,0.086,0.007,13.035,0.116,0,0
18:02:57,17.611,0.106,0.007,12.756,0.116,0.007,12.056,0.136,0,0
18:02:57,17.611,0.106,0.007,12.495,0.176,0.007,11.49,0.156,0,0
18:02:58,17.611,0.106,0.007,12.342,0.116,0.007,11.16,0.225,0,0
18:02:58,17.611,0.116,0.007,12.259,0.116,0.007,10.979,0.255,0,0
18:02:58,17.611,0.106,0.007,12.211,0.146,0.007,10.876,0.225,0,0
18:02:58,17.611,0.106,0.007,13.023,0.116,0.007,12.599,0.285,0,0
18:02:58,17.611,0.106,0.007,12.647,0.116,0.017,13.546,0.235,0,0
18:02:58,17.611,0.106,0.007,13.034,0.136,0.017,14.098,0.245,0,0
18:02:58,17.611,0.106,0.007,13.485,0.156,0.017,14.408,0.166,0,0
18:02:58,17.611,0.096,0.007,13.734,0.156,0.007,14.583,0.146,0,0
18:02:58,17.611,0.106,0.007,13.878,0.146,0.007,14.68,0.136,0,0
18:02:58,17.611,0.096,0.007,13.729,0.106,0.007,13.698,0.126,0,0
18:02:59,17.611,0.096,0.007,13.875,0.156,0.017,12.399,0.136,0,0
18:02:59,17.611,0.106,0.007,14.553,0.116,0.007,11.68,0.196,0,0
18:02:59,17.611,0.106,0.007,14.133,0.106,0.007,11.279,0.225,0,0
18:02:59,17.611,0.106,0.007,13.867,0.096,0.007,12.826,0.275,0,0
18:02:59,17.611,0.106,0.007,13.123,0.106,0.007,11.923,0.265,0,0
18:02:59,17.611,0.106,0.007,14.112,0.126,0.007,13.151,0.235,0,0
18:02:59,17.611,0.106,0.007,14.683,0.106,0.007,13.861,0.206,0,0
18:02:59,17.611,0.096,0.007,15.016,0.096,0.007,14.274,0.166,0,0
18:02:59,17.611,0.106,0.007,14.399,0.086,0.007,14.5,0.146,0,0
18:02:59,17.611,0.106,0.007,14.231,0.116,0.007,14.63,0.136,0,0
18:03:00,17.611,0.106,0.007,13.948,0.086,0.007,13.718,0.136,0,0
18:03:00,17.611,0.096,0.007,13.763,0.086,0.017,14.195,0.136,0,0
18:03:00,17.611,0.096,0.007,13.89,0.116,0.007,12.667,0.146,0,0
18:03:00,17.611,0.106,0.007,14.571,0.116,0.007,11.821,0.206,0,0
18:03:00,17.611,0.106,0.007,14.956,0.086,0.007,11.342,0.186,0,0
18:03:00,17.611,0.106,0.007,15.169,0.136,0.007,11.077,0.265,0,0
18:03:00,17.611,0.106,0.007,14.671,0.086,0.007,10.932,0.265,0,0
18:03:00,17.611,0.106,0.007,14.203,0.086,0.007,11.835,0.295,0,0
18:03:00,17.611,0.106,0.007,13.327,0.096,0.017,13.1,0.225,0,0
18:03:01,17.611,0.106,0.007,13.646,0.116,0.007,13.853,0.245,0,0
18:03:01,17.611,0.096,0.007,14.434,0.096,0.017,14.27,0.225,0,0
18:03:01,17.611,0.106,0.007,14.867,0.096,0.017,14.499,0.156,0,0
18:03:01,17.611,0.096,0.007,14.507,0.086,0.007,14.629,0.146,0,0
18:03:01,17.611,0.096,0.007,14.106,0.086,0.007,14.703,0.136,0,0
18:03:01,17.611,0.106,0.007,14.078,0.126,0.007,14.747,0.126,0,0
18:03:01,17.611,0.106,0.007,13.255,0.096,0.007,13.038,0.126,0,0
18:03:01,17.611,0.106,0.007,13.609,0.116,0.007,12.029,0.146,0,0
18:03:01,17.611,0.106,0.007,13.804,0.176,0.017,11.458,0.186,0,0
18:03:01,17.611,0.116,0.007,13.682,0.106,0.007,11.142,0.235,0,0
18:03:02,17.611,0.106,0.007,13.018,0.166,0.007,10.967,0.265,0,0
18:03:02,17.611,0.106,0.007,14.082,0.176,0.007,12.651,0.216,0,0
18:03:02,17.611,0.106,0.007,13.251,0.136,0.007,13.575,0.225,0,0
18:03:02,17.611,0.106,0.007,12.767,0.186,0.017,14.114,0.235,0,0
18:03:02,17.611,0.106,0.007,12.495,0.196,0.007,14.417,0.166,0,0
18:03:02,17.611,0.106,0.007,13.798,0.176,0.007,14.588,0.146,0,0
18:03:02,17.611,0.106,0.007,14.498,0.126,0.007,14.68,0.136,0,0
18:03:02,17.611,0.106,0.007,14.904,0.116,0.007,13.73,0.136,0,0
18:03:02,17.611,0.106,0.007,15.14,0.106,0.007,12.417,0.126,0,0
18:03:02,17.611,0.106,0.007,15.272,0.077,0.017,11.68,0.206,0,0
18:03:03,17.611,0.106,0.007,15.347,0.086,0.017,11.264,0.245,0,0
18:03:03,17.611,0.106,0.007,15.388,0.126,0.017,11.04,0.275,0,0
18:03:03,17.611,0.096,0.007,15.411,0.086,0.007,10.91,0.305,0,0
18:03:03,17.611,0.096,0.007,15.425,0.096,0.007,12.619,0.235,0,0
18:03:03,17.611,0.106,0.007,15.432,0.047,0.007,13.584,0.216,0,0
18:03:03,17.611,0.096,0.007,15.436,0.047,0.017,14.104,0.245,0,0
18:03:03,17.611,0.106,0.007,15.439,0.106,0.007,14.402,0.166,0,0
18:03:03,17.611,0.126,0.007,14.838,0.077,0.017,14.575,0.146,0.007,0
18:03:03,17.611,0.106,0.007,15.101,0.077,0.007,14.674,0.136,0,0
18:03:03,17.611,0.106,0.007,14.645,0.077,0.007,14.731,0.126,0,0
18:03:04,17.611,0.106,0.007,13.541,0.077,0.007,12.966,0.126,0,0
18:03:04,17.611,0.106,0.007,13.77,0.156,0.007,11.989,0.166,0,0
18:03:04,17.611,0.106,0.007,14.493,0.086,0.007,11.448,0.186,0,0
18:03:04,17.611,0.106,0.007,13.493,0.096,0.007,11.145,0.196,0.007,0
18:03:04,17.611,0.106,0.007,12.899,0.096,0.007,10.965,0.265,0,0
18:03:04,17.611,0.106,0.007,12.569,0.136,0.007,10.866,0.295,0.007,0
18:03:04,17.611,0.116,0.007,12.384,0.166,0.007,12.594,0.235,0,0
18:03:04,17.611,0.106,0.007,12.28,0.126,0.007,13.571,0.275,0,0
18:03:04,17.611,0.106,0.007,12.222,0.146,0.007,14.112,0.216,0.007,0
18:03:05,17.611,0.106,0.007,12.189,0.136,0.007,14.418,0.166,0.007,0
18:03:05,17.611,0.106,0.007,12.171,0.126,0.007,14.587,0.156,0.007,0
18:03:05,17.611,0.106,0.007,12.161,0.156,0.017,14.68,0.136,0.007,0
18:03:05,17.611,0.106,0.007,12.155,0.146,0.007,14.734,0.136,0,0
18:03:05,17.611,0.106,0.007,12.152,0.126,0.007,12.981,0.126,0,0
18:03:05,17.611,0.106,0.007,12.766,0.136,0.007,12.749,0.186,0.007,0
18:03:05,17.611,0.116,0.007,13.116,0.126,0.007,11.886,0.225,0.007,0
18:03:05,17.611,0.106,0.007,13.302,0.116,0.017,11.393,0.235,0.007,0
18:03:05,17.611,0.106,0.007,14.241,0.136,0.017,11.106,0.265,0.007,0
18:03:05,17.611,0.106,0.007,14.772,0.106,0.007,12.74,0.225,0.007,0
18:03:06,17.611,0.096,0.007,14.226,0.077,0.007,13.646,0.275,0.007,0
18:03:06,17.611,0.106,0.007,13.314,0.126,0.017,14.154,0.216,0.007,0
18:03:06,17.611,0.106,0.007,12.798,0.106,0.017,14.441,0.156,0.007,0
18:03:06,17.611,0.106,0.007,13.118,0.156,0.007,14.6,0.136,0.007,0
18:03:06,17.611,0.106,0.007,13.305,0.126,0.017,13.653,0.136,0.007,0
18:03:06,17.611,0.106,0.007,14.243,0.136,0.017,13.121,0.166,0.007,0
18:03:06,17.611,0.106,0.007,13.949,0.106,0.017,12.09,0.216,0.007,0
18:03:06,17.611,0.106,0.007,13.999,0.136,0.017,12.534,0.275,0.007,0
18:03:06,17.611,0.106,0.007,14.632,0.156,0.017,13.53,0.216,0.007,0
18:03:06,16.7,0.106,0.007,14.99,0.225,0.007,14.093,0.216,0.007,0
18:03:07,17.1,0.116,0.007,14.348,0.186,0.007,14.405,0.156,0.007,0
18:03:07,17.326,0.106,0.007,14.832,0.235,0.007,14.581,0.136,0.007,0
18:03:07,17.451,0.106,0.007,15.099,0.275,0.017,13.642,0.126,0.007,0
18:03:07,17.52,0.106,0.007,15.247,0.295,0.007,12.395,0.136,0.007,0
18:03:07,17.559,0.106,0.007,15.33,0.275,0.007,11.683,0.176,0.007,0
18:03:07,17.582,0.106,0.007,15.893,0.265,0.007,11.269,0.225,0.007,0
18:03:07,17.595,0.106,0.007,16.929,0.216,0.007,11.034,0.285,0.007,0
18:03:07,17.602,0.106,0.007,17.502,0.245,0.007,12.688,0.225,0.007,0
18:03:07,17.606,0.096,0.007,17.827,0.235,0.017,13.623,0.216,0.007,0
18:03:08,17.608,0.106,0.007,18.006,0.225,0.017,14.141,0.255,0,0
18:03:08,17.609,0.096,0.007,18.105,0.186,0.017,14.426,0.166,0.007,0
18:03:08,17.61,0.106,0.007,19.316,0.206,0.007,14.592,0.146,0.007,0
18:03:08,17.61,0.116,0.007,19.981,0.156,0.017,14.683,0.136,0.007,0
18:03:08,17.611,0.126,0.007,20.36,0.126,0.007,14.735,0.136,0.007,0
18:03:08,17.611,0.096,0.007,20.575,0.126,0.017,14.017,0.126,0.007,0
18:03:08,17.611,0.096,0.007,20.698,0.096,0.007,12.62,0.166,0.007,0
18:03:08,17.611,0.096,0.007,20.772,0.077,0.007,11.788,0.196,0.007,0
18:03:08,17.611,0.106,0.007,20.812,0.136,0.017,11.327,0.235,0.007,0
18:03:08,17.611,0.106,0.007,20.835,0.106,0.007,11.072,0.216,0.007,0
18:03:09,17.611,0.096,0.007,20.847,0.067,0.017,12.663,0.225,0.007,0
18:03:09,17.611,0.106,0.007,20.174,0.126,0.007,13.609,0.235,0.007,0
18:03:09,17.611,0.106,0.007,20.477,0.057,0.007,14.133,0.275,0.007,0
18:03:09,17.611,0.096,0.007,19.494,0.057,0.007,14.427,0.166,0.007,0
18:03:09,17.611,0.106,0.007,18.954,0.096,0.007,14.589,0.146,0.007,0
18:03:09,17.611,0.116,0.007,18.648,0.166,0.007,14.681,0.136,0.007,0
18:03:09,17.611,0.096,0.007,18.471,0.156,0.007,14.733,0.126,0.007,0
18:03:09,17.611,0.096,0.007,18.371,0.146,0.007,13.03,0.126,0.007,0
18:03:09,17.611,0.106,0.007,18.312,0.156,0.007,12.024,0.176,0.007,0
18:03:09,17.611,0.096,0.007,18.278,0.166,0.017,11.456,0.186,0.007,0
18:03:10,17.611,0.106,0.007,18.26,0.156,0.007,11.141,0.196,0.007,0
18:03:10,17.611,0.106,0.007,18.25,0.146,0.017,10.968,0.275,0.007,0
18:03:10,17.611,0.096,0.007,18.244,0.176,0.007,11.904,0.305,0.007,0
18:03:10,16.701,0.116,0.007,18.241,0.176,0.007,13.149,0.285,0.007,0
18:03:10,17.091,0.106,0.007,18.239,0.166,0.007,13.86,0.235,0.007,0
18:03:10,17.319,0.106,0.007,18.238,0.156,0.007,14.274,0.176,0.007,0
18:03:10,17.445,0.106,0.007,18.237,0.176,0.007,14.501,0.156,0.007,0
18:03:10,17.518,0.106,0.007,18.237,0.146,0.007,14.634,0.146,0.007,0
18:03:10,17.559,0.096,0.007,18.236,0.166,0.007,14.709,0.136,0.007,0
18:03:10,17.581,0.106,0.007,18.236,0.156,0.017,13.763,0.126,0.007,0
18:03:11,17.594,0.106,0.007,18.236,0.146,0.017,13.183,0.126,0.007,0
18:03:11,17.601,0.116,0.007,18.236,0.176,0.017,12.133,0.136,0.007,0
18:03:11,17.605,0.096,0.007,18.236,0.156,0.017,11.534,0.176,0.007,0
18:03:11,17.608,0.106,0.007,18.236,0.156,0.007,11.195,0.245,0.007,0
18:03:11,17.609,0.096,0.007,18.236,0.176,0.007,10.993,0.275,0.007,0
18:03:11,17.61,0.096,0.007,18.236,0.146,0.007,12.665,0.295,0.007,0
18:03:11,17.61,0.106,0.007,18.236,0.146,0.007,13.584,0.255,0.007,0
18:03:11,17.611,0.116,0.007,18.236,0.156,0.007,14.119,0.235,0.007,0
18:03:11,17.611,0.106,0.007,18.236,0.186,0.007,14.419,0.166,0.007,0
18:03:12,17.611,0.106,0.007,18.236,0.146,0.007,14.584,0.156,0.007,0
18:03:12,17.611,0.106,0.007,18.236,0.146,0.007,14.678,0.136,0.007,0
18:03:12,17.611,0.096,0.007,18.236,0.156,0.007,13.729,0.126,0.007,0
18:03:12,17.611,0.096,0.007,18.236,0.146,0.007,12.416,0.136,0.007,0
18:03:12,17.611,0.106,0.007,18.236,0.176,0.007,11.68,0.225,0.007,0
18:03:12,17.611,0.096,0.007,18.236,0.146,0.017,11.264,0.216,0.007,0
18:03:12,17.611,0.106,0.007,18.236,0.156,0.007,11.04,0.265,0.007,0
18:03:12,17.611,0.106,0.007,18.236,0.156,0.017,11.896,0.295,0.007,0
18:03:12,17.611,0.096,0.007,18.236,0.146,0.007,13.172,0.225,0.007,0
18:03:12,17.611,0.106,0.007,18.236,0.146,0.007,13.888,0.235,0.007,0
18:03:13,17.611,0.106,0.007,18.236,0.146,0.007,14.281,0.186,0.007,0
18:03:13,17.611,0.106,0.007,18.236,0.156,0.007,14.509,0.156,0.007,0
18:03:13,17.611,0.146,0.007,18.874,0.156,0.017,14.635,0.136,0.007,0
18:03:13,17.611,0.096,0.007,19.747,0.126,0.017,14.709,0.136,0.007,0
18:03:13,17.611,0.096,0.007,19.084,0.116,0.007,14.003,0.136,0.007,0
18:03:13,17.611,0.096,0.007,18.709,0.116,0.007,12.56,0.136,0.007,0
18:03:13,17.611,0.136,0.007,19.172,0.156,0.017,11.761,0.186,0.007,0
18:03:13,17.611,0.096,0.007,18.758,0.126,0.007,11.309,0.225,0.007,0
18:03:13,17.611,0.096,0.007,18.529,0.166,0.017,11.058,0.285,0.007,0
18:03:13,17.611,0.096,0.007,18.403,0.156,0.007,12.667,0.295,0.007,0
18:03:14,17.611,0.106,0.007,18.33,0.156,0.007,13.605,0.225,0.007,0
18:03:14,17.611,0.106,0.007,18.289,0.146,0.017,14.135,0.176,0.007,0
18:03:14,17.611,0.126,0.007,18.266,0.176,0.017,14.428,0.166,0.007,0
18:03:14,17.611,0.096,0.007,18.253,0.146,0.007,14.593,0.146,0.007,0
18:03:14,17.611,0.096,0.007,18.246,0.146,0.017,14.683,0.136,0.007,0
18:03:14,17.611,0.096,0.007,18.242,0.146,0.007,13.749,0.126,0.007,0
18:03:14,17.611,0.096,0.007,18.72,0.166,0.007,12.418,0.176,0.007,0
18:03:14,17.611,0.096,0.007,18.507,0.136,0.007,11.681,0.235,0.007,0
18:03:14,17.611,0.126,0.007,18.388,0.156,0.007,11.267,0.206,0.007,0
18:03:15,17.611,0.096,0.007,18.321,0.156,0.007,11.033,0.245,0.007,0
18:03:15,17.611,0.096,0.007,18.284,0.166,0.007,11.941,0.295,0.007,0
18:03:15,17.611,0.096,0.007,18.263,0.146,0.017,13.206,0.216,0.007,0
18:03:15,17.611,0.096,0.007,18.251,0.156,0.007,13.907,0.255,0.007,0
18:03:15,17.611,0.096,0.007,18.245,0.156,0.007,14.292,0.176,0.007,0
18:03:15,17.611,0.116,0.007,18.241,0.176,0.007,14.517,0.156,0.007,0
18:03:15,17.611,0.106,0.007,18.239,0.146,0.007,14.643,0.146,0.007,0
18:03:15,17.611,0.106,0.007,18.238,0.156,0.007,14.714,0.136,0.007,0
18:03:15,17.611,0.106,0.007,18.237,0.146,0.007,14.753,0.126,0.007,0
18:03:15,17.611,0.096,0.007,18.237,0.176,0.007,13.029,0.126,0.007,0
18:03:16,17.611,0.106,0.007,18.236,0.146,0.007,12.024,0.126,0.007,0
18:03:16,17.611,0.096,0.007,18.236,0.146,0.007,11.472,0.166,0.007,0
18:03:16,17.611,0.096,0.007,18.236,0.146,0.007,11.15,0.235,0.007,0
18:03:16,17.611,0.106,0.007,18.236,0.146,0.007,10.969,0.275,0.007,0
18:03:16,17.611,0.096,0.007,18.236,0.146,0.017,10.867,0.225,0.007,0
18:03:16,17.611,0.096,0.007,18.236,0.166,0.007,11.798,0.235,0.007,0
18:03:16,17.611,0.106,0.007,18.236,0.176,0.017,13.089,0.255,0.007,0
18:03:16,17.611,0.096,0.007,18.236,0.146,0.007,13.841,0.235,0.007,0
18:03:16,17.611,0.096,0.007,18.236,0.146,0.007,14.251,0.176,0.007,0
18:03:16,17.611,0.106,0.007,18.236,0.156,0.007,14.489,0.156,0.007,0
18:03:17,17.611,0.106,0.007,18.874,0.166,0.007,14.623,0.206,0.007,0
18:03:17,17.611,0.106,0.007,18.602,0.136,0.017,14.7,0.136,0.007,0
18:03:17,17.611,0.096,0.007,19.082,0.176,0.007,14.744,0.126,0.007,0
18:03:17,17.611,0.106,0.007,18.722,0.126,0.007,13.037,0.126,0.007,0
18:03:17,17.611,0.096,0.007,18.513,0.136,0.017,12.05,0.136,0.007,0
18:03:17,17.611,0.146,0.007,18.392,0.186,0.007,11.474,0.186,0.007,0
18:03:17,17.611,0.096,0.007,18.323,0.136,0.007,11.151,0.245,0.007,0
18:03:17,17.611,0.106,0.007,18.285,0.156,0.007,12.765,0.265,0.007,0
18:03:17,17.611,0.106,0.007,18.264,0.136,0.017,13.66,0.265,0.007,0
18:03:18,17.611,0.096,0.007,18.251,0.146,0.017,14.165,0.206,0.007,0
18:03:18,17.611,0.106,0.007,18.245,0.166,0.007,14.446,0.166,0.007,0
18:03:18,17.611,0.096,0.007,18.241,0.156,0.007,14.599,0.136,0.007,0
18:03:18,17.611,0.116,0.007,18.239,0.146,0.017,14.689,0.136,0.007,0
18:03:18,17.611,0.096,0.007,18.238,0.186,0.007,13.752,0.126,0.007,0
18:03:18,17.611,0.096,0.007,18.237,0.146,0.007,12.42,0.126,0.007,0
18:03:18,17.611,0.096,0.007,18.237,0.136,0.017,11.682,0.196,0.007,0
18:03:18,17.611,0.096,0.007,18.236,0.146,0.007,11.277,0.245,0.007,0
18:03:18,17.611,0.116,0.007,18.236,0.136,0.017,11.04,0.216,0.007,0
18:03:18,17.611,0.096,0.007,18.236,0.166,0.017,10.911,0.225,0.007,0
18:03:19,17.611,0.116,0.007,18.236,0.156,0.007,11.823,0.255,0.007,0
18:03:19,17.611,0.096,0.007,18.236,0.186,0.007,13.131,0.245,0.007,0
18:03:19,17.611,0.106,0.007,18.236,0.176,0.007,13.849,0.196,0.007,0
